Country,Region,DataYear,ClassGrade,Gender,Ageyears,Handed,Height_cm,Footlength_cm,Armspan_cm,Languages_spoken,Travel_to_School,Travel_time_to_School,Reaction_time,Score_in_memory_game,Favourite_physical_activity,Importance_reducing_pollution,Importance_recycling_rubbish,Importance_conserving_water,Importance_saving_energy,Importance_owning_computer,Importance_Internet_access,Left_Footlength_cm,Longer_foot,Index_Fingerlength_mm,Ring_Fingerlength_mm,Longer_Finger_Lefthand,Birth_month,Favorite_Season,Allergies,Vegetarian,Favorite_Food,Beverage,Favorite_School_Subject,Sleep_Hours_Schoolnight,Sleep_Hours_Non_Schoolnight,Home_Occupants,Home_Internet_Access,Communication_With_Friends,Text_Messages_Sent_Yesterday,Text_Messages_Received_Yesterday,Hanging_Out_With_Friends_Hours,Talking_On_Phone_Hours,Doing_Homework_Hours,Doing_Things_With_Family_Hours,Outdoor_Activities_Hours,Video_Games_Hours,Social_Websites_Hours,Texting_Messaging_Hours,Computer_Use_Hours,Watching_TV_Hours,Paid_Work_Hours,Work_At_Home_Hours,Schoolwork_Pressure,Planned_Education_Level,Favorite_Music,Superpower,Preferred_Status,Role_Model_Type,Charity_Donation
USA,AL,2022,"12        ",Male,18,Left-Handed,182,34,68,1,Car,30,0.36,46,None,900,1000,500,400,600,700,69,"Same length",70,80,"Ring finger",October,Spring,No,No,Pizza/Pasta,Water,History,8,9,4,"Yes - broadband connection","In person",0,0,7,0,0,7,7,7,7,7,7,77,7,7,Some,"Undergraduate degree","Rap/Hip hop",Invisibility,Famous,Relative,Health
USA,AL,2021,"12        ",Male,16,Right-Handed,180,26.5,180,3,"Rail (Train/Tram/Subway)",16,0.594,39,Basketball,500,689,900,900,1000,1000,26.5,"Same length",95,95,"Ring finger",April,Winter,Yes,No,Desserts,"Soft drink (caffeinated)",Music,7,10,4,"Yes - broadband connection","Text messaging",80,120,50,1,3,20,22,30,20,2,4,1,0,2,"Very little","High school",Pop,"Freeze time",Happy,"Business person","Wildlife, animals"
USA,AL,2022,"12        ",Male,18,Right-Handed,177,24,180,1,Bus,20,1,57,None,600,600,300,600,200,200,24,"Same length",60,60,"Same length",October,Fall,Yes,Yes,"No favorite",Water,Other,6,6,5,"Yes - broadband connection","Text messaging",0,0,0,.25,5,0,0,.25,.25,.25,5,0,6,0,"A lot","Some college",Other,"Freeze time",Happy,Teacher,"International aid"
USA,AL,2015,"12        ",Male,17,Right-Handed,182.9,30.75,176,1,Car,12,.629,37,"Football (American)",,,,,,,30.48,"Right foot",99,120,"Ring finger",September,Summer,No,No,"No favorite","Sports drink",History,8,10,3,"Yes - broadband connection","Text messaging",30,25,10,2,4,8,12,30,15,5,7,10,0,2,"A lot","Graduate degree",Country,Fly,Famous,"Sports person","Arts, culture, sports"
USA,AL,2021,"12        ",Female,18,Right-Handed,170.1,23.5,168.9,2,Car,45,0.465,52,Bowling,481,353,834,1000,636,717,23.8,"Left foot",73,73,"Same length",October,Fall,Yes,No,Seafood,"Soft drink (caffeinated)",Other,6,10,3,"Yes - broadband connection","In person",5,3,10,0,5,10,0,5,14,3,18,6,18,5,"A lot","Graduate degree",Reggae,Telepathy,Healthy,Relative,"Education/Youth development"
USA,AL,2022,"12        ",Male,18,Right-Handed,182,28,185,3,Car,10min,0.331,36,Dancing,0,100,500,500,500,500,29.21,"Same length",8.89,8.89,"Same length",January,Summer,Yes,No,Seafood,"Soft drink (caffeinated)","Mathematics and statistics",4,12,6,"Yes - other","Cell phone",200,200,20,100,0,4,0,100,100,100,50,0,40,0,"A lot","High school","Rap/Hip hop","Freeze time",Rich,Actor,"Arts, culture, sports"
USA,AL,2015,"12        ",Male,18,Right-Handed,192.0,36.57,189,1,Car,5,.567,45,"Football (American)",,,,,,,36.57,"Same length",85,90,"Ring finger",March,Summer,Yes,No,Pizza/Pasta,"Soft drink (caffeinated)","Computers and technology",7,9,3,"Yes - broadband connection","Text messaging",50,40,10,.30,2,0,0,5,10,4,70,3,30,1,"A lot","Graduate degree","Punk rock","Freeze time",Rich,"Coach or club leader","Education/Youth development"
USA,AL,2018,"8         ",Female,14,Right-Handed,152,21,160,1,Car,,,12,Dancing,17,18,21,21,21,100,22,"Left foot",,,,January,Summer,Yes,No,Pizza/Pasta,"Soft drink (caffeinated)",English,8,,4,"Yes - other",Telephone,100,100,,,,,,,,,,,,,"A lot","Some college","Rap/Hip hop",Fly,Rich,"Musician or singer","Education/Youth development"
USA,AL,2022,"12        ",Female,18,Right-Handed,167,21,161,1,Car,20,0.755,15,Walking/Hiking,1000,567,543,586,789,800,21,"Same length",6.5,7,"Ring finger",January,Summer,No,No,Poultry,"Soft drink (caffeinated)","Social studies",6,10,4,"Yes - other","In person",150,150,15,5,1,5,0,0,24,2,24,5,0,3,Some,"Graduate degree","Rap/Hip hop",Telepathy,Famous,Politician,"International aid"
USA,AL,2022,"12        ",Female,17,Ambidextrous,5'3,6,53,3,Other,27,54,57,Walking/Hiking,1000,1000,1000,1000,800,900,20,"Same length","7 1/2",8,"Ring finger",October,Spring,No,Yes,Soups,Tea,Other,10,9,3,"Yes - other","Text messaging",137,120,3,6,1,2,1,0,11,1,11,3,0,1,Some,"Graduate degree","Rhythm and blues (R&B)",Fly,Healthy,Other,Environment
USA,AL,2023,"12        ",Male,18,Right-Handed,185,19.1,300,"1 1/2",Car,16,.425,44,Baseball/Softball,59,540,711,711,567,27,19.1,"Same length",,8.7,"Same length",September,Summer,No,No,"No favorite",Water,Other,6.5,9,4,"Yes - other",Other,10,11,6,2,0,5,0,4,1,3,6,12,8,4,"A lot","High school","Heavy metal",Telepathy,Happy,Other,Other
USA,AL,2023,"12        ",Female,19,Right-Handed,152.4,20.5,495,1,Car,15,0.402,55,Walking/Hiking,300,600,800,400,900,1000,20.5,"Same length",65,70,"Ring finger",May,Fall,Yes,No,Fruit,"Sports drink",History,7,9,3,"Yes - broadband connection","Text messaging",5,6,0,1,31,3,0,0,1,1,71,0,21,1,"A lot","Undergraduate degree",Classical,Fly,Rich,Teacher,"Education/Youth development"
USA,AL,2023,"12        ",Female,17,Right-Handed,165,23,167,1,Car,10,0.4,47,Basketball,800,200,650,120,900,1000,23,"Same length",75,60,"Index finger",June,Summer,No,No,Other,Water,Other,7,9,6,"Yes - broadband connection","Text messaging",300,450,10,45,14,35,0,0,45,84,10,5,0,10,"A lot","Graduate degree","Rhythm and blues (R&B)",Telepathy,Rich,Teacher,"Education/Youth development"
USA,AL,2015,"12        ",Female,17,Right-Handed,170,19.4,45,1,Car,25,0.798,42,Soccer,,,,,,,19.2,,7,7,"Ring finger",July,Summer,No,No,Meat,Tea,Other,8,10,4,"No internet connection","Text messaging",6,5,7,0,4,10,2,0,4,1,0,3,0,6,"A lot","Graduate degree",Country,Fly,Happy,"Religious figure",Health
USA,AL,2022,"12        ",Female,17,Right-Handed,157.5,23.9,157.5,2,Car,7,.377,36,Other,738,503,524,615,802,1000,22.9,"Right foot",76.2,82.6,"Ring finger",March,Summer,No,No,Poultry,Water,Science,7,8,5,"Yes - other","Myspace, Facebook, other social networking sites, or blog",19,29,12,1,3,12,10,0,7,2,15,26,14,2,Some,"Graduate degree",Country,Telepathy,Happy,Relative,Religious
USA,AL,2013,"11        ",Female,16,Right-Handed,158,23,157,1,Car,10,.113,27,Tennis,500,500,50,500,10,10,23,"Same length",70,65,"Index finger",June,Summer,Yes,No,"Rice/Noodle dishes",Water,English,6,8,3,"Yes - other","Text messaging",135,150,46,2,15,1,5,0,10,20,20,2,12,0,Some,"Undergraduate degree",Pop,Fly,Healthy,Friend,Religious
USA,AL,2021,"12        ",Female,16,Right-Handed,165,23,163,2,Car,40,0.669,60,None,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,AL,2022,"12        ",Male,18,Ambidextrous,170,32,164,1,Car,7,0.706,56,"Hockey (Ice)",150,150,500,250,500,1000,32,"Same length",70,76,"Ring finger",September,Winter,Yes,No,Seafood,Juice,History,6,8,5,"Yes - other","Cell phone",3,4,3,1,0,2,2,1,4,1,0,1,0,1,"A lot","Some college",Country,Invisibility,Famous,"Musician or singer","Education/Youth development"
USA,AL,2023,"12        ",Female,18,Right-Handed,157cm,23.5,160cm,2,Car,12,0.294,48,Soccer,500,500,600,600,300,400,23.5,"Same length",8mm,9mm,"Ring finger",November,Winter,No,No,Fruit,Water,English,7-8,8,4,"Yes - other","Text messaging",40,60,8,3,5,6,10,1,8,8,10,2,0,5,Some,"Graduate degree",Other,Telepathy,Happy,Relative,Health
USA,AL,2022,"12        ",Female,18,Right-Handed,170,27,164,1,Car,27,.378,51,Baseball/Softball,700,500,900,850,250,800,27,"Same length",750,800,"Ring finger",November,Spring,No,No,Poultry,Water,Science,6,8,4,"Yes - other","Text messaging",22,25,2,6,6,20,40,0,20,5,20,1,0,2,"A lot","Graduate degree","Rap/Hip hop",Telepathy,Happy,"Religious figure",Health
USA,AL,2015,"12        ",Male,17,Right-Handed,"198 ",30.48,198,1.5,Car,3,.7,43,"Football (American)",400,100,200,200,800,800,30.58,"Same length",76,79,"Ring finger",April,Winter,No,No,"No favorite",Water,Art,6,9,4,"Yes - broadband connection","Text messaging",600,605,5,2,2,6,1,3,2,5,2,1,22,5,Some,"Graduate degree",Country,"Freeze time",Happy,"Doctor or nurse",Health
USA,AL,2010,"12        ",Female,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,AL,2023,"12        ",Male,17,Right-Handed,180.3,30.5,180.2,1,Bus,10,0.355,30,Baseball/Softball,1,2,3,4,6,5,30.5,"Same length",76.2,76.4,"Ring finger",March,Summer,No,No,Seafood,Tea,History,8,5,2-3,"Yes - other","In person",1,32,8,1,1,6,2,4,3,1,5,5,4,1,Some,"High school",Country,"Freeze time",Rich,"Community leader or elder","Wildlife, animals"
USA,AL,2021,"12        ",Male,18,Ambidextrous,172.7,26.5,175.3,1,Car,10,.343,29,Lacrosse,700,700,500,300,600,800,26.5,"Same length",76.2,76.2,"Same length",October,Summer,Yes,No,Meat,Water,History,6,9,4,"Yes - broadband connection","Cell phone",10,10,6,1,2,3,10,3,2,1,3,2,0,1,Some,"Undergraduate degree","Rock and roll","Freeze time",Rich,Relative,Health
USA,AL,2022,"12        ",Female,17,Right-Handed,170.,25.9,11.5,one,Car,5,0.45,49,Baseball/Softball,668,668,155,465,43,342,25.9,"Same length",2.87,2.45,,June,Summer,No,No,Fruit,Water,History,7-8,7-9,5,"Yes - other","Text messaging",8,3,0,"30 m","1 hr","1 hr",,,,,,,,,,,,,,,
USA,AL,2023,"12        ",Male,17,Right-Handed,190.5,30,,1,Car,7,.0714,39,Basketball,866,299,594,523,789,1000,30,"Same length",83.82,86.36,"Ring finger",November,Summer,No,No,Pizza/Pasta,Water,"Physical education",6,10,4,"Yes - other","Cell phone",180,200,27,4,12,4,20,24,24,18,35,10,0,0,Some,"Graduate degree","Rap/Hip hop",Fly,Rich,"Sports person",Environment
USA,AL,2023,"12        ",Female,18,Right-Handed,4.11,22.2,56,1,Car,10,4.1,39,Dancing,500,300,1000,1000,1000,1000,6,,2.5,6,"Index finger",September,Fall,Yes,No,Seafood,Tea,Music,8,11,4,"Yes - other","Text messaging",40,30,14,1,0,0,0,0,12,2,10,5,0,2,Some,"High school",Country,Telepathy,Happy,"Sports person",Health
USA,AL,2023,"12        ",Male,17,Right-Handed,172.7,27.3,392,1,Car,15,idk,idk,None,i,d,e,k,b,ro,26,"Right foot",6,6,"Same length",January,Summer,Yes,No,Meat,Juice,English,8-9,10-11,4,"Yes - broadband connection","Cell phone",0,1,lot,some,some,lot,some,med.,lot,some,some,lot,none,rare,Some,"Some college","Rap/Hip hop",Invisibility,Happy,Friend,Religious
USA,AL,2023,"12        ",Male,18,Left-Handed,190.5,"27 cm",182.8,1,Car,"10 m",.358,"30 ","Football (American)",600,600,600,600,600,600,27,"Same length",90,90,"Same length",September,Summer,No,No,Fruit,Water,"Physical education",6,9,13,"Yes - broadband connection","Text messaging",0,2,6,1,0,0,10,15,4,.5,168,0,40,0,Some,"High school",Country,Fly,Happy,Teacher,Other
USA,AL,2022,"12        ",Male,18,Right-Handed,173,28,130,1,Car,"31 ",.449,68,Other,914,556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,AL,2022,"12        ",Female,18,Left-Handed,160,26,150,1,Car,8,0.755,55,None,500,30,30,20,100,1000,26,"Same length",100,70,"Index finger",December,Summer,No,No,Pizza/Pasta,Water,Art,8,10,4,"Yes - broadband connection","Myspace, Facebook, other social networking sites, or blog",60,60,50,4,0,4,0,0,4,3,5,20,12,2,Some,"Graduate degree","Punk rock",Fly,Happy,"Musician or singer",Other
USA,AL,2023,"12        ",Female,18,Right-Handed,144,20,140,2,Car,15,0.294,49,Soccer,700,700,700,700,500,500,20,"Same length",6.5,6,"Index finger",May,Summer,Yes,No,Meat,Water,English,8,6,3,"Yes - other","Text messaging",30,30,10,4,2,4,3,1,10,10,10,0,13,4,Some,"Graduate degree",Pop,Invisibility,Rich,Relative,"Wildlife, animals"
USA,AL,2018,"8         ",Female,14,Right-Handed,161,23,,1,Bus,25,0.4,88,Other,1000,650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,AL,2022,"12        ",Male,18,Right-Handed,172,56,178,1,Car,15,0.663,86,Golf,2,5,10,6,10,10,86,"Same length",14,140,"Ring finger",July,Fall,No,No,Meat,Water,History,6,9,4,"Yes - other","Cell phone",10,10,12,4,4,8,6,6,6,6,6,6,8,6,"Very little",Other,"Rock and roll","Freeze time",Happy,Other,"International aid"
USA,AL,2022,"12        ",Male,18,Right-Handed,"5,9",24,73,1,Car,30,0.452,39,None,900,800,700,600,900,1000,24,"Same length",70,70,"Same length",May,Spring,No,No,"No favorite",Milk,History,4,5,3,"Yes - dial-up connection","Text messaging",0,4,1,0,1,3,0,5,6,0,24,3,0,4,"A lot","Some college","Rock and roll",Telepathy,Famous,Relative,Religious
USA,AL,2023,"12        ",Male,18,Right-Handed,63,24,170,1,Bus,10,0.364,36,Tennis,4,6,5,3,2,1,24,"Left foot",7,7.5,"Ring finger",September,Spring,Yes,No,Pizza/Pasta,Water,Science,6,4,4,"Yes - broadband connection","In person",40,47,2,43,30,1,0,4,1,1,50,2,8,2,Some,"Graduate degree",Other,"Freeze time",Happy,Friend,Environment
USA,AL,2023,"12        ",Male,18,Right-Handed,182.8,26.67,180,1,Car,15,0.371,44,Baseball/Softball,500,1000,250,250,750,1000,25,"Right foot",9,9,"Same length",June,Spring,No,No,Meat,,,6,8,2,"Yes - broadband connection","Text messaging",10,25,3,1,1,2,24,0,3,3,1,1,4,0,Some,"Some college","Rap/Hip hop",Fly,Happy,"Sports person",Health
USA,AL,2013,"11        ",Female,17,Right-Handed,175,27,176,1,Car,10,.343,31,Dancing,100,90,100,78,85,90,29,"Left foot",70,70,"Same length",March,Summer,Yes,No,Seafood,Tea,Science,7,10,3,"Yes - broadband connection","In person",50,40,32,5,20,20,16,2,20,20,30,0,16,8,"A lot","Graduate degree",Other,Telepathy,Happy,"Doctor or nurse",Health
USA,AL,2015,"12        ",Female,17,Ambidextrous,177.8,27.94,177.8,1,Car,3,.469,56,Basketball,,,,,,,27,"Right foot",75,75,"Same length",October,Winter,No,No,,Tea,Science,7,9,5,"Yes - broadband connection","Cell phone",500,450,15,1,2,4,16,2,8,5,5,1,0,5,"A lot",Other,Classical,Telepathy,Happy,"Religious figure",Health
USA,AL,2022,"12        ",Male,17,Right-Handed,172,26,164,1,Car,15,0.513,42,Skateboarding/Rollerblading,700,200,100,700,900,1000,26,"Left foot",9,8,"Same length",July,Fall,No,No,Meat,Tea,"Computers and technology",6,8,5,"Yes - broadband connection","In person",3,3,5,2,1,1,8,6,2,1,8,2,23,2,None,"Graduate degree","Rap/Hip hop",Fly,Happy,"Sports person","Arts, culture, sports"
USA,AL,2015,"12        ",Female,18,Right-Handed,152.4,24,151.5,1,Car,15,.852,53,Other,,,,,,,24,"Same length",60,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,AL,2022,"12        ",Female,17,Right-Handed,5'4,11.67,56,1,Car,15,0.544,43,Walking/Hiking,1000,0,0,0,1000,1000,11.54,"Right foot",18,15,"Index finger",May,Summer,No,No,Pizza/Pasta,Coffee,History,5,7,5,"Yes - broadband connection","Text messaging",30,536,15,6,10,7,3,0,7,3,10,0,5,0,"A lot","Graduate degree",Country,Invisibility,Rich,"Business person","International aid"
USA,AL,2018,"8         ",Male,14,Right-Handed,170,24,179,1,Bus,20,0.342,49,"Football (American)",6,8,5,9,10,10,24,"Same length",7.5,7.6,"Ring finger",August,Spring,No,No,Meat,Juice,Science,7,5,4,"Yes - broadband connection","Myspace, Facebook, other social networking sites, or blog",150,300,120,60,20,9000,70,73,120,168,168,10,5,168,"Very little","Graduate degree","Rap/Hip hop",Telepathy,Famous,"Sports person","Arts, culture, sports"
USA,AL,2022,"12        ",Male,18,Right-Handed,177,33,185,1,Car,8,.04,.04,Skateboarding/Rollerblading,800,800,800,800,850,900,33,"Same length",65,69,"Ring finger",June,Summer,No,No,Pizza/Pasta,Water,Science,7,8,5,"Yes - broadband connection","Cell phone",150,200,12,1,5,3,1,.5,5,4,5,5,10,.5,Some,"Undergraduate degree",Reggae,"Freeze time",Happy,Friend,"Wildlife, animals"
USA,AL,2010,"12        ",Female,18,Right-Handed,165.5,22,158,1,Car,15,.531,50,Dancing,500,600,100,,1000,1000,22.5,"Left foot",75,72,"Index finger",September,Fall,No,No,Meat,Water,History,8,10,5,"Yes - broadband connection","Text messaging",105,105,15,1,5,10,8,0,4,8,10,2,,3,"A lot","Graduate degree",Country,"Freeze time",Happy,Relative,"International aid"
USA,AL,2023,"12        ",Female,17,Right-Handed,170.1,25.9,165.9,1,Car,45,0.448,46,Gymnastics,1000,1000,1000,1000,150,150,25.1,"Right foot",88.9,63.5,"Index finger",June,Fall,Yes,No,"Rice/Noodle dishes","Energy drink",English,4,10,3,"Yes - broadband connection","Text messaging",15,10,25,5,5,20,5,20,15,20,15,10,5-10,5,Some,"Graduate degree","Rap/Hip hop",Telepathy,Rich,Teacher,"Education/Youth development"
USA,AL,2022,"12        ",Female,17,Right-Handed,5'5,55.88,416.5,1,Car,10,0.666,48,Gymnastics,300,200,300,500,800,1000,55.88,"Same length",8,7,"Index finger",April,Spring,Yes,No,Poultry,"Soft drink (caffeinated)",Art,5,10,4,"Yes - other","Text messaging",18,12,28,16,0,8,8,0,17,12,20,3,10,10,"A lot","Graduate degree",Country,Invisibility,Happy,Relative,Health
USA,AL,2021,"12        ",Female,18,Right-Handed,160,20,63,1,Car,15,.5,41,Other,900,980,800,990,990,990,20,"Same length",8cm,8cm,"Same length",December,Summer,Yes,No,Meat,"Soft drink (caffeinated)",Science,8,8-10,4,"Yes - broadband connection","Cell phone",20,25,10-20,20,3,5,0,0-5,5,1,50,10-30,10-30,5,Some,"Undergraduate degree",Country,"Freeze time",Rich,Friend,"Wildlife, animals"
USA,AL,2023,"12        ",Male,18,Right-Handed,188,28,188,1,Car,15,0.28,"10 ",Athletics,500,500,200,0,100,1000,28,"Same length",70,73,"Same length",January,Fall,No,,Meat,Milk,Science,8-9,8-9,4,"Yes - broadband connection","Myspace, Facebook, other social networking sites, or blog",7,0,15,20,0,10,30,10,10,20,10,5,25,8,"Very little","Graduate degree",Country,"Super strength",Happy,"Sports person",Environment
USA,AL,2023,"12        ",Male,17,Right-Handed,176,27,176,1,Car,20,0.192,49,Other,508,513,524,610,0,0,27,"Same length",70,70,"Same length",July,Summer,No,No,Other,"Soft drink (caffeinated)",Other,3,8,6,"Yes - broadband connection","Text messaging",30,30,40,3,1,3,2,0,0,2,0,0,40,4,"A lot","High school",Country,"Freeze time",Rich,Relative,Other
USA,AL,2012,"5         ",Male,11,Ambidextrous,143,21,143,1,Car,10,0.287,54,"Table Tennis",305,465,203,,973,888,20,"Right foot",75,80,"Ring finger",September,Fall,No,No,Pizza/Pasta,"Soft drink (caffeinated)","Mathematics and statistics",8,10,5,"Yes - broadband connection","In person",11,7,35,4,2,30,10,15,1,3,15,10,1,1,"Very little","Undergraduate degree","Rap/Hip hop",Fly,Famous,Other,Other
USA,AL,2022,"12        ",Male,18,Right-Handed,182.8,35.56,182.8,1,Car,15,0.666,52,None,800,900,1000,1000,100,1000,35.55,"Same length",87.5,,,February,Summer,No,No,Pizza/Pasta,Juice,History,6,8-9,4,"Yes - dial-up connection","Text messaging",27,20,7,"a lot",0,2,0,1,6,6,6,3,0,1,"Very little","Graduate degree","Rap/Hip hop","Super strength",Rich,Friend,Health
USA,AL,2018,"12        ",Female,17,Left-Handed,164,25,166,1,Car,20,.414,50,Basketball,600,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,AL,2023,"12        ",Male,17,Right-Handed,177,29,180,1,Car,10,0.226,47,Athletics,1000,1000,1000,1000,1000,1000,19,"Same length",10,10,"Ring finger",May,Spring,Yes,No,"Rice/Noodle dishes",Water,History,6,12,3,"Yes - broadband connection","Cell phone",10,10,15,6,3,2,20,10,0,2,4,5,0,2,"Very little","Undergraduate degree","Rock and roll","Super strength",Happy,"Sports person","International aid"
USA,AL,2022,"12        ",Male,18,Right-Handed,183,26,181,2,Car,30,0.358,75,Basketball,604,840,599,332,492,802,25,"Right foot",188,188,"Same length",July,Summer,No,No,Breads/Sandwiches,Water,Geography,6,5,5,"Yes - broadband connection","Myspace, Facebook, other social networking sites, or blog",4,5,6,2,4,3,2,5,6,1,10,6,22,1,Some,"Some college","Rap/Hip hop",Invisibility,Rich,Relative,"International aid"
USA,AL,2021,"12        ",Female,17,Right-Handed,157.5,24.3,156.4,1,Car,5,0.394,36,Skateboarding/Rollerblading,1000,786,701,866,556,"727 ",24.5,"Left foot",6,5.3,"Ring finger",April,Summer,No,No,Pizza/Pasta,"Soft drink (caffeinated)",Music,6,11,5,"Yes - broadband connection",Other,7,17,68,10,20,8,8,5,50,24,36,18,18,10,"A lot","Graduate degree",Reggae,Fly,Happy,Friend,"Education/Youth development"
USA,AL,2023,"12        ",Female,18,Left-Handed,170,20,168,1,Car,20,0.357,49,Baseball/Softball,503,610,455,455,1000,1000,173,"Left foot",75,65,"Index finger",November,Spring,Yes,No,Meat,"Energy drink",English,6,8,4,"Yes - other","Myspace, Facebook, other social networking sites, or blog",15,20,24,20,15,20,10,0,20,30,20,30,35,10,Some,"High school",Country,Invisibility,Happy,Relative,"Wildlife, animals"
USA,AL,2022,"12        ",Female,17,Right-Handed,5'2,idk,idk,1,Car,"40 ",idk,idk,None,1,2,3,4,5,6,5,"Left foot",,,,July,Summer,No,No,Salads,Coffee,Art,5,9,4,"Yes - broadband connection","Internet chat or instant messaging",100,100,20,1,1,3,0,0,50,"a lot","a lot","a lot",30,1,"A lot","Graduate degree","Rap/Hip hop",Invisibility,Rich,"Musician or singer",Other
USA,AL,2022,"12        ",Female,17,Right-Handed,157,20,157,1,Car,15,0.328,35,Other,100,10,10,10,100,1000,20,"Same length",7,7,"Same length",May,Summer,No,No,"No favorite",Tea,History,8,5,6,"Yes - broadband connection","Internet chat or instant messaging",5,20,70,50,0,15,0,0,100,80,100,80,0,0,Some,"Graduate degree",Country,Telepathy,Famous,Relative,Health
USA,AL,2021,"12        ",Male,17,Right-Handed,165,23.5,168,2,"Rail (Train/Tram/Subway)",60,0.385,44,Baseball/Softball,800,500,600,800,1000,1000,23.5,"Left foot",7.5,8,"Ring finger",January,Spring,Yes,No,Desserts,Water,"Computers and technology",5,7,4,"Yes - other","Internet chat or instant messaging",10,50,5,1,3,5,0,20,3,2,10,1,0,1,None,"Some college",Pop,Invisibility,Happy,Other,"Wildlife, animals"
USA,AL,2022,"12        ",Male,18,Left-Handed,,,,1,Bus,?,0.867,62,Baseball/Softball,503,0,0,0,1000,1000,,,,,"Ring finger",October,Spring,No,No,Seafood,"Soft drink (caffeinated)",Science,10:30,12:00,9,"Yes - broadband connection","In person",none,none,24,30,45,0,0,24,24,24,24,24,0,0,"A lot","Some college","Rap/Hip hop",Telepathy,Healthy,Relative,Religious
USA,AL,2023,"12        ",Female,18,Right-Handed,167,24,51,1,Car,2,0.466,55,Other,952,963,845,813,305,615,23.5,"Right foot",70,70,"Same length",February,Spring,No,No,Salads,Water,Art,6,10,3,"Yes - other","Text messaging",50,20,12,0,1,3,2,0,16,20,19,0,4,3,"A lot","Undergraduate degree","Rock and roll",Telepathy,Rich,Relative,"International aid"
USA,AL,2022,"12        ",Female,18,Right-Handed,154.9,22.86,152.4,0,Car,20,0.625,54,Dancing,500,300,700,400,600,900,23.5,"Left foot",8,7.9,"Ring finger",December,Summer,Yes,No,Seafood,"Soft drink (caffeinated)",Music,5,10,4,"Yes - other","In person",500,1000,35,8,1,4,1,2,5,15,20,3,10,2,"Very little","Graduate degree","Rap/Hip hop",Telepathy,Famous,"Musician or singer",Health
USA,AL,2010,"12        ",Male,17,Right-Handed,178.5,24.5,183,1,Car,12,.355,44,Soccer,550,600,500,,450,800,25,"Left foot",7.5,8,"Ring finger",February,Spring,No,No,Seafood,Water,"Computers and technology",7,8,3,"Yes - broadband connection","Cell phone",6,8,1,3,14,2,9,25,2,1,25,3,3,1,Some,"Graduate degree","Rap/Hip hop",Telepathy,Happy,Relative,"Education/Youth development"
USA,AL,2021,"12        ",Female,17,Right-Handed,5'4,23,,1,Car,17,0.346,40,Swimming,1000,1000,700,700,800,900,23,"Same length",,,"Ring finger",April,Summer,No,No,Meat,Water,English,7,10,3,"Yes - broadband connection","Internet chat or instant messaging",103,88,2,1,6,1.5,0,0,4,6,4,1,15,1.5,"A lot","Graduate degree",Pop,Fly,Rich,Relative,"Wildlife, animals"
USA,AL,2022,"12        ",Female,18,Right-Handed,160,24,,160,Car,20,".4 ",65,Walking/Hiking,1000,1000,1000,1000,1000,1000,24,"Same length",2.56,2.9,"Index finger",January,Summer,Yes,No,Pizza/Pasta,Water,"Mathematics and statistics",7,9,4,"Yes - dial-up connection","In person",5,10,5,2,2,5,1,1,1,1,1,1,20,2,"A lot","High school","Rap/Hip hop",Telepathy,Happy,"Doctor or nurse",Health
USA,AL,2023,"12        ",Male,18,Right-Handed,167.6,24.13,167.6,1,Car,10,0.398,61,"Football (American)",500,600,489,500,800,900,24.13,"Same length",9,8,"Ring finger",September,Fall,Yes,No,Meat,"Soft drink (caffeinated)","Physical education",8,10,3,"Yes - other","Cell phone",30,60,70,50,25,10,2,35,10,4,50,30,10,3,"Very little","Undergraduate degree",Country,Telepathy,Rich,Relative,"International aid"
USA,AL,2023,"12        ",Female,16,Left-Handed,170.2,24,179,2,Car,20,0.362,45,Gymnastics,497,556,64,594,32,235,24,"Same length",70,70,"Same length",July,Summer,Yes,No,Poultry,Water,Music,6,9,3,"Yes - broadband connection","Text messaging",20,35,25,30,0,5,7,2,5,2,5,1,25,2,Some,"Graduate degree","Rock and roll",Telepathy,Happy,"Coach or club leader",Environment
USA,AL,2023,"12        ",Male,17,Right-Handed,195.5,30,201,1,Car,3,0.369,39,None,0,123,246,37,572,824,30,"Same length",76.2,78,"Ring finger",April,Spring,No,No,Meat,Tea,Other,6,5,5,"Yes - broadband connection","Cell phone",6,5,10,1,0,3,4,2,6,3,17,5,30,2,"Very little","High school",Country,Invisibility,Rich,Relative,Other
USA,AL,2010,"12        ",Female,17,Right-Handed,72,25,73,1,Car,10,.453,49,Baseball/Softball,900,700,600,,100,100,23,"Right foot",85,75,"Ring finger",July,Fall,Yes,No,Breads/Sandwiches,Tea,Art,7,9,2,"Yes - broadband connection","Cell phone",35,45,10,3,12,8,10,0,2,8,8,6,0,5,"A lot","Graduate degree","Rock and roll",Fly,Happy,Teacher,"Education/Youth development"
